"","sender_cells","receiver_cells","ligand","receptor","prob"
"2128","GSM1272053_E16_1_C72_IL4148","GSM1271972_E14_1_C73_IL3938","Col4a3","Sdc4",0.0249148840647464
"2129","GSM1272044_E16_1_C40_IL4148","GSM1271974_E14_1_C75_IL3938","Col4a3","Sdc4",0.0249148840647464
"2130","GSM1272053_E16_1_C72_IL4148","GSM1271974_E14_1_C75_IL3938","Col4a3","Sdc4",0.0249148840647464
"2131","GSM1272044_E16_1_C40_IL4148","GSM1271975_E14_1_C76_IL3938","Col4a3","Sdc4",0.0249148840647464
"2132","GSM1272053_E16_1_C72_IL4148","GSM1271975_E14_1_C76_IL3938","Col4a3","Sdc4",0.0249148840647464
"2133","GSM1272044_E16_1_C40_IL4148","GSM1271977_E14_1_C78_IL3938","Col4a3","Sdc4",0.0249148840647464
"2134","GSM1272053_E16_1_C72_IL4148","GSM1271977_E14_1_C78_IL3938","Col4a3","Sdc4",0.0249148840647464
"2135","GSM1272044_E16_1_C40_IL4148","GSM1271979_E14_1_C80_IL3938","Col4a3","Sdc4",0.0249148840647464
"2136","GSM1272053_E16_1_C72_IL4148","GSM1271979_E14_1_C80_IL3938","Col4a3","Sdc4",0.0249148840647464
"2137","GSM1272044_E16_1_C40_IL4148","GSM1271984_E14_1_C87_IL3938","Col4a3","Sdc4",0.0249148840647464
"2138","GSM1272053_E16_1_C72_IL4148","GSM1271984_E14_1_C87_IL3938","Col4a3","Sdc4",0.0249148840647464
"2139","GSM1272044_E16_1_C40_IL4148","GSM1271985_E14_1_C89_IL3938","Col4a3","Sdc4",0.0249148840647464
"2140","GSM1272053_E16_1_C72_IL4148","GSM1271985_E14_1_C89_IL3938","Col4a3","Sdc4",0.0249148840647464
"2141","GSM1272044_E16_1_C40_IL4148","GSM1271987_E14_1_C94_IL3938","Col4a3","Sdc4",0.0249148840647464
"2142","GSM1272053_E16_1_C72_IL4148","GSM1271987_E14_1_C94_IL3938","Col4a3","Sdc4",0.0249148840647464
"2143","GSM1272044_E16_1_C40_IL4148","GSM1271988_E14_1_C95_IL3938","Col4a3","Sdc4",0.0249148840647464
"2144","GSM1272053_E16_1_C72_IL4148","GSM1271988_E14_1_C95_IL3938","Col4a3","Sdc4",0.0249148840647464
"2145","GSM1272044_E16_1_C40_IL4148","GSM1271989_E14_1_C96_IL3938","Col4a3","Sdc4",0.0249148840647464
"2146","GSM1272053_E16_1_C72_IL4148","GSM1271989_E14_1_C96_IL3938","Col4a3","Sdc4",0.0249148840647464
"2147","GSM1271978_E14_1_C79_IL3938","GSM1271946_E14_1_C02_IL3938","Col4a3","Sdc4",0.0116269458061919
"2148","GSM1271978_E14_1_C79_IL3938","GSM1271947_E14_1_C05_IL3938","Col4a3","Sdc4",0.0116269458061919
"2149","GSM1271978_E14_1_C79_IL3938","GSM1271948_E14_1_C06_IL3938","Col4a3","Sdc4",0.0116269458061919
"2150","GSM1271978_E14_1_C79_IL3938","GSM1271949_E14_1_C09_IL3938","Col4a3","Sdc4",0.0116269458061919
"2151","GSM1271978_E14_1_C79_IL3938","GSM1271950_E14_1_C10_IL3938","Col4a3","Sdc4",0.0116269458061919
"2152","GSM1271978_E14_1_C79_IL3938","GSM1271951_E14_1_C14_IL3938","Col4a3","Sdc4",0.0116269458061919
"2153","GSM1271978_E14_1_C79_IL3938","GSM1271952_E14_1_C16_IL3938","Col4a3","Sdc4",0.0116269458061919
"2154","GSM1271978_E14_1_C79_IL3938","GSM1271953_E14_1_C18_IL3938","Col4a3","Sdc4",0.0116269458061919
"2155","GSM1271978_E14_1_C79_IL3938","GSM1271954_E14_1_C22_IL3938","Col4a3","Sdc4",0.0116269458061919
"2156","GSM1271978_E14_1_C79_IL3938","GSM1271955_E14_1_C25_IL3938","Col4a3","Sdc4",0.0116269458061919
"2157","GSM1271978_E14_1_C79_IL3938","GSM1271957_E14_1_C39_IL3938","Col4a3","Sdc4",0.0116269458061919
"2158","GSM1271978_E14_1_C79_IL3938","GSM1271958_E14_1_C44_IL3938","Col4a3","Sdc4",0.0116269458061919
"2159","GSM1271978_E14_1_C79_IL3938","GSM1271959_E14_1_C46_IL3938","Col4a3","Sdc4",0.0116269458061919
"2160","GSM1271978_E14_1_C79_IL3938","GSM1271960_E14_1_C50_IL3938","Col4a3","Sdc4",0.0116269458061919
"2161","GSM1271978_E14_1_C79_IL3938","GSM1271962_E14_1_C54_IL3938","Col4a3","Sdc4",0.0116269458061919
"2162","GSM1271978_E14_1_C79_IL3938","GSM1271963_E14_1_C56_IL3938","Col4a3","Sdc4",0.0116269458061919
"2163","GSM1271978_E14_1_C79_IL3938","GSM1271964_E14_1_C57_IL3938","Col4a3","Sdc4",0.0116269458061919
"2164","GSM1271978_E14_1_C79_IL3938","GSM1271966_E14_1_C61_IL3938","Col4a3","Sdc4",0.0116269458061919
"2165","GSM1271978_E14_1_C79_IL3938","GSM1271967_E14_1_C65_IL3938","Col4a3","Sdc4",0.0116269458061919
"2166","GSM1271978_E14_1_C79_IL3938","GSM1271972_E14_1_C73_IL3938","Col4a3","Sdc4",0.0116269458061919
"2167","GSM1271978_E14_1_C79_IL3938","GSM1271974_E14_1_C75_IL3938","Col4a3","Sdc4",0.0116269458061919
"2168","GSM1271978_E14_1_C79_IL3938","GSM1271975_E14_1_C76_IL3938","Col4a3","Sdc4",0.0116269458061919
"2169","GSM1271978_E14_1_C79_IL3938","GSM1271977_E14_1_C78_IL3938","Col4a3","Sdc4",0.0116269458061919
"2170","GSM1271978_E14_1_C79_IL3938","GSM1271979_E14_1_C80_IL3938","Col4a3","Sdc4",0.0116269458061919
"2171","GSM1271978_E14_1_C79_IL3938","GSM1271984_E14_1_C87_IL3938","Col4a3","Sdc4",0.0116269458061919
"2172","GSM1271978_E14_1_C79_IL3938","GSM1271985_E14_1_C89_IL3938","Col4a3","Sdc4",0.0116269458061919
"2173","GSM1271978_E14_1_C79_IL3938","GSM1271987_E14_1_C94_IL3938","Col4a3","Sdc4",0.0116269458061919
"2174","GSM1271978_E14_1_C79_IL3938","GSM1271988_E14_1_C95_IL3938","Col4a3","Sdc4",0.0116269458061919
"2175","GSM1271978_E14_1_C79_IL3938","GSM1271989_E14_1_C96_IL3938","Col4a3","Sdc4",0.0116269458061919
"2176","GSM1271948_E14_1_C06_IL3938","GSM1271862_E18_1_C08_IL3230","Thbs1","Sdc4",0.117624709968925
"2177","GSM1271952_E14_1_C16_IL3938","GSM1271862_E18_1_C08_IL3230","Thbs1","Sdc4",0.117624709968925
"2178","GSM1271958_E14_1_C44_IL3938","GSM1271862_E18_1_C08_IL3230","Thbs1","Sdc4",0.117624709968925
"2179","GSM1271972_E14_1_C73_IL3938","GSM1271862_E18_1_C08_IL3230","Thbs1","Sdc4",0.117624709968925
"2180","GSM1271978_E14_1_C79_IL3938","GSM1271862_E18_1_C08_IL3230","Thbs1","Sdc4",0.117624709968925
"2181","GSM1271948_E14_1_C06_IL3938","GSM1271864_E18_1_C11_IL3230","Thbs1","Sdc4",0.117624709968925
"2182","GSM1271952_E14_1_C16_IL3938","GSM1271864_E18_1_C11_IL3230","Thbs1","Sdc4",0.117624709968925
"2183","GSM1271958_E14_1_C44_IL3938","GSM1271864_E18_1_C11_IL3230","Thbs1","Sdc4",0.117624709968925
"2184","GSM1271972_E14_1_C73_IL3938","GSM1271864_E18_1_C11_IL3230","Thbs1","Sdc4",0.117624709968925
"2185","GSM1271978_E14_1_C79_IL3938","GSM1271864_E18_1_C11_IL3230","Thbs1","Sdc4",0.117624709968925
"2186","GSM1271948_E14_1_C06_IL3938","GSM1271865_E18_1_C13_IL3230","Thbs1","Sdc4",0.117624709968925
"2187","GSM1271952_E14_1_C16_IL3938","GSM1271865_E18_1_C13_IL3230","Thbs1","Sdc4",0.117624709968925
"2188","GSM1271958_E14_1_C44_IL3938","GSM1271865_E18_1_C13_IL3230","Thbs1","Sdc4",0.117624709968925
"2189","GSM1271972_E14_1_C73_IL3938","GSM1271865_E18_1_C13_IL3230","Thbs1","Sdc4",0.117624709968925
"2190","GSM1271978_E14_1_C79_IL3938","GSM1271865_E18_1_C13_IL3230","Thbs1","Sdc4",0.117624709968925
"2191","GSM1271948_E14_1_C06_IL3938","GSM1271873_E18_1_C45_IL3230","Thbs1","Sdc4",0.117624709968925
"2192","GSM1271952_E14_1_C16_IL3938","GSM1271873_E18_1_C45_IL3230","Thbs1","Sdc4",0.117624709968925
"2193","GSM1271958_E14_1_C44_IL3938","GSM1271873_E18_1_C45_IL3230","Thbs1","Sdc4",0.117624709968925
"2194","GSM1271972_E14_1_C73_IL3938","GSM1271873_E18_1_C45_IL3230","Thbs1","Sdc4",0.117624709968925
"2195","GSM1271978_E14_1_C79_IL3938","GSM1271873_E18_1_C45_IL3230","Thbs1","Sdc4",0.117624709968925
"2196","GSM1271948_E14_1_C06_IL3938","GSM1271886_E18_2_C11_IL3390","Thbs1","Sdc4",0.117624709968925
"2197","GSM1271952_E14_1_C16_IL3938","GSM1271886_E18_2_C11_IL3390","Thbs1","Sdc4",0.117624709968925
"2198","GSM1271958_E14_1_C44_IL3938","GSM1271886_E18_2_C11_IL3390","Thbs1","Sdc4",0.117624709968925
"2199","GSM1271972_E14_1_C73_IL3938","GSM1271886_E18_2_C11_IL3390","Thbs1","Sdc4",0.117624709968925
"2200","GSM1271978_E14_1_C79_IL3938","GSM1271886_E18_2_C11_IL3390","Thbs1","Sdc4",0.117624709968925
"2201","GSM1271948_E14_1_C06_IL3938","GSM1271909_E18_2_C72_IL3390","Thbs1","Sdc4",0.117624709968925
"2202","GSM1271952_E14_1_C16_IL3938","GSM1271909_E18_2_C72_IL3390","Thbs1","Sdc4",0.117624709968925
"2203","GSM1271958_E14_1_C44_IL3938","GSM1271909_E18_2_C72_IL3390","Thbs1","Sdc4",0.117624709968925
"2204","GSM1271972_E14_1_C73_IL3938","GSM1271909_E18_2_C72_IL3390","Thbs1","Sdc4",0.117624709968925
"2205","GSM1271978_E14_1_C79_IL3938","GSM1271909_E18_2_C72_IL3390","Thbs1","Sdc4",0.117624709968925
"2206","GSM1271948_E14_1_C06_IL3938","GSM1271913_E18_2_C81_IL3389","Thbs1","Sdc4",0.117624709968925
"2207","GSM1271952_E14_1_C16_IL3938","GSM1271913_E18_2_C81_IL3389","Thbs1","Sdc4",0.117624709968925
"2208","GSM1271958_E14_1_C44_IL3938","GSM1271913_E18_2_C81_IL3389","Thbs1","Sdc4",0.117624709968925
"2209","GSM1271972_E14_1_C73_IL3938","GSM1271913_E18_2_C81_IL3389","Thbs1","Sdc4",0.117624709968925
"2210","GSM1271978_E14_1_C79_IL3938","GSM1271913_E18_2_C81_IL3389","Thbs1","Sdc4",0.117624709968925
"2211","GSM1271948_E14_1_C06_IL3938","GSM1271923_E18_3_C23_IL3764","Thbs1","Sdc4",0.117624709968925
"2212","GSM1271952_E14_1_C16_IL3938","GSM1271923_E18_3_C23_IL3764","Thbs1","Sdc4",0.117624709968925
"2213","GSM1271958_E14_1_C44_IL3938","GSM1271923_E18_3_C23_IL3764","Thbs1","Sdc4",0.117624709968925
"2214","GSM1271972_E14_1_C73_IL3938","GSM1271923_E18_3_C23_IL3764","Thbs1","Sdc4",0.117624709968925
"2215","GSM1271978_E14_1_C79_IL3938","GSM1271923_E18_3_C23_IL3764","Thbs1","Sdc4",0.117624709968925
"2216","GSM1271948_E14_1_C06_IL3938","GSM1271924_E18_3_C26_IL3764","Thbs1","Sdc4",0.117624709968925
"2217","GSM1271952_E14_1_C16_IL3938","GSM1271924_E18_3_C26_IL3764","Thbs1","Sdc4",0.117624709968925
"2218","GSM1271958_E14_1_C44_IL3938","GSM1271924_E18_3_C26_IL3764","Thbs1","Sdc4",0.117624709968925
"2219","GSM1271972_E14_1_C73_IL3938","GSM1271924_E18_3_C26_IL3764","Thbs1","Sdc4",0.117624709968925
"2220","GSM1271978_E14_1_C79_IL3938","GSM1271924_E18_3_C26_IL3764","Thbs1","Sdc4",0.117624709968925
"2221","GSM1271948_E14_1_C06_IL3938","GSM1271930_E18_3_C41_IL3764","Thbs1","Sdc4",0.117624709968925
"2222","GSM1271952_E14_1_C16_IL3938","GSM1271930_E18_3_C41_IL3764","Thbs1","Sdc4",0.117624709968925
"2223","GSM1271958_E14_1_C44_IL3938","GSM1271930_E18_3_C41_IL3764","Thbs1","Sdc4",0.117624709968925
"2224","GSM1271972_E14_1_C73_IL3938","GSM1271930_E18_3_C41_IL3764","Thbs1","Sdc4",0.117624709968925
"2225","GSM1271978_E14_1_C79_IL3938","GSM1271930_E18_3_C41_IL3764","Thbs1","Sdc4",0.117624709968925
"2226","GSM1271948_E14_1_C06_IL3938","GSM1271941_E18_3_C82_IL3764","Thbs1","Sdc4",0.117624709968925
"2227","GSM1271952_E14_1_C16_IL3938","GSM1271941_E18_3_C82_IL3764","Thbs1","Sdc4",0.117624709968925
"2228","GSM1271958_E14_1_C44_IL3938","GSM1271941_E18_3_C82_IL3764","Thbs1","Sdc4",0.117624709968925
"2229","GSM1271972_E14_1_C73_IL3938","GSM1271941_E18_3_C82_IL3764","Thbs1","Sdc4",0.117624709968925
"2230","GSM1271978_E14_1_C79_IL3938","GSM1271941_E18_3_C82_IL3764","Thbs1","Sdc4",0.117624709968925
"2231","GSM1271948_E14_1_C06_IL3938","GSM1272008_AT2_1_C37_IL3541","Thbs1","Sdc4",0.117624709968925
"2232","GSM1271952_E14_1_C16_IL3938","GSM1272008_AT2_1_C37_IL3541","Thbs1","Sdc4",0.117624709968925
"2233","GSM1271958_E14_1_C44_IL3938","GSM1272008_AT2_1_C37_IL3541","Thbs1","Sdc4",0.117624709968925
"2234","GSM1271972_E14_1_C73_IL3938","GSM1272008_AT2_1_C37_IL3541","Thbs1","Sdc4",0.117624709968925
"2235","GSM1271978_E14_1_C79_IL3938","GSM1272008_AT2_1_C37_IL3541","Thbs1","Sdc4",0.117624709968925
"2236","GSM1271948_E14_1_C06_IL3938","GSM1271991_AT2_1_C02_IL3541","Thbs1","Sdc4",0.0527303698857425
"2237","GSM1271952_E14_1_C16_IL3938","GSM1271991_AT2_1_C02_IL3541","Thbs1","Sdc4",0.0527303698857425
"2238","GSM1271958_E14_1_C44_IL3938","GSM1271991_AT2_1_C02_IL3541","Thbs1","Sdc4",0.0527303698857425
"2239","GSM1271972_E14_1_C73_IL3938","GSM1271991_AT2_1_C02_IL3541","Thbs1","Sdc4",0.0527303698857425
"2240","GSM1271978_E14_1_C79_IL3938","GSM1271991_AT2_1_C02_IL3541","Thbs1","Sdc4",0.0527303698857425
"2241","GSM1271948_E14_1_C06_IL3938","GSM1271992_AT2_1_C05_IL3548","Thbs1","Sdc4",0.0527303698857425
"2242","GSM1271952_E14_1_C16_IL3938","GSM1271992_AT2_1_C05_IL3548","Thbs1","Sdc4",0.0527303698857425
"2243","GSM1271958_E14_1_C44_IL3938","GSM1271992_AT2_1_C05_IL3548","Thbs1","Sdc4",0.0527303698857425
"2244","GSM1271972_E14_1_C73_IL3938","GSM1271992_AT2_1_C05_IL3548","Thbs1","Sdc4",0.0527303698857425
"2245","GSM1271978_E14_1_C79_IL3938","GSM1271992_AT2_1_C05_IL3548","Thbs1","Sdc4",0.0527303698857425
"2246","GSM1271948_E14_1_C06_IL3938","GSM1271994_AT2_1_C07_IL3542","Thbs1","Sdc4",0.0527303698857425
"2247","GSM1271952_E14_1_C16_IL3938","GSM1271994_AT2_1_C07_IL3542","Thbs1","Sdc4",0.0527303698857425
"2248","GSM1271958_E14_1_C44_IL3938","GSM1271994_AT2_1_C07_IL3542","Thbs1","Sdc4",0.0527303698857425
"2249","GSM1271972_E14_1_C73_IL3938","GSM1271994_AT2_1_C07_IL3542","Thbs1","Sdc4",0.0527303698857425
"2250","GSM1271978_E14_1_C79_IL3938","GSM1271994_AT2_1_C07_IL3542","Thbs1","Sdc4",0.0527303698857425
"2251","GSM1271948_E14_1_C06_IL3938","GSM1272002_AT2_1_C17_IL3545","Thbs1","Sdc4",0.0527303698857425
"2252","GSM1271952_E14_1_C16_IL3938","GSM1272002_AT2_1_C17_IL3545","Thbs1","Sdc4",0.0527303698857425
"2253","GSM1271958_E14_1_C44_IL3938","GSM1272002_AT2_1_C17_IL3545","Thbs1","Sdc4",0.0527303698857425
"2254","GSM1271972_E14_1_C73_IL3938","GSM1272002_AT2_1_C17_IL3545","Thbs1","Sdc4",0.0527303698857425
"2255","GSM1271978_E14_1_C79_IL3938","GSM1272002_AT2_1_C17_IL3545","Thbs1","Sdc4",0.0527303698857425
"2256","GSM1271948_E14_1_C06_IL3938","GSM1272007_AT2_1_C34_IL3545","Thbs1","Sdc4",0.0527303698857425
"2257","GSM1271952_E14_1_C16_IL3938","GSM1272007_AT2_1_C34_IL3545","Thbs1","Sdc4",0.0527303698857425
"2258","GSM1271958_E14_1_C44_IL3938","GSM1272007_AT2_1_C34_IL3545","Thbs1","Sdc4",0.0527303698857425
"2259","GSM1271972_E14_1_C73_IL3938","GSM1272007_AT2_1_C34_IL3545","Thbs1","Sdc4",0.0527303698857425
"2260","GSM1271978_E14_1_C79_IL3938","GSM1272007_AT2_1_C34_IL3545","Thbs1","Sdc4",0.0527303698857425
"2261","GSM1271948_E14_1_C06_IL3938","GSM1272010_AT2_1_C40_IL3545","Thbs1","Sdc4",0.0527303698857425
"2262","GSM1271952_E14_1_C16_IL3938","GSM1272010_AT2_1_C40_IL3545","Thbs1","Sdc4",0.0527303698857425
"2263","GSM1271958_E14_1_C44_IL3938","GSM1272010_AT2_1_C40_IL3545","Thbs1","Sdc4",0.0527303698857425
"2264","GSM1271972_E14_1_C73_IL3938","GSM1272010_AT2_1_C40_IL3545","Thbs1","Sdc4",0.0527303698857425
"2265","GSM1271978_E14_1_C79_IL3938","GSM1272010_AT2_1_C40_IL3545","Thbs1","Sdc4",0.0527303698857425
"2266","GSM1271948_E14_1_C06_IL3938","GSM1272011_AT2_1_C41_IL3545","Thbs1","Sdc4",0.0527303698857425
"2267","GSM1271952_E14_1_C16_IL3938","GSM1272011_AT2_1_C41_IL3545","Thbs1","Sdc4",0.0527303698857425
"2268","GSM1271958_E14_1_C44_IL3938","GSM1272011_AT2_1_C41_IL3545","Thbs1","Sdc4",0.0527303698857425
"2269","GSM1271972_E14_1_C73_IL3938","GSM1272011_AT2_1_C41_IL3545","Thbs1","Sdc4",0.0527303698857425
"2270","GSM1271978_E14_1_C79_IL3938","GSM1272011_AT2_1_C41_IL3545","Thbs1","Sdc4",0.0527303698857425
"2271","GSM1271948_E14_1_C06_IL3938","GSM1272012_AT2_1_C43_IL3541","Thbs1","Sdc4",0.0527303698857425
"2272","GSM1271952_E14_1_C16_IL3938","GSM1272012_AT2_1_C43_IL3541","Thbs1","Sdc4",0.0527303698857425
"2273","GSM1271958_E14_1_C44_IL3938","GSM1272012_AT2_1_C43_IL3541","Thbs1","Sdc4",0.0527303698857425
"2274","GSM1271972_E14_1_C73_IL3938","GSM1272012_AT2_1_C43_IL3541","Thbs1","Sdc4",0.0527303698857425
"2275","GSM1271978_E14_1_C79_IL3938","GSM1272012_AT2_1_C43_IL3541","Thbs1","Sdc4",0.0527303698857425
"2276","GSM1271948_E14_1_C06_IL3938","GSM1272022_AT2_1_C66_IL3547","Thbs1","Sdc4",0.0527303698857425
"2277","GSM1271952_E14_1_C16_IL3938","GSM1272022_AT2_1_C66_IL3547","Thbs1","Sdc4",0.0527303698857425
"2278","GSM1271958_E14_1_C44_IL3938","GSM1272022_AT2_1_C66_IL3547","Thbs1","Sdc4",0.0527303698857425
"2279","GSM1271972_E14_1_C73_IL3938","GSM1272022_AT2_1_C66_IL3547","Thbs1","Sdc4",0.0527303698857425
"2280","GSM1271978_E14_1_C79_IL3938","GSM1272022_AT2_1_C66_IL3547","Thbs1","Sdc4",0.0527303698857425
"2281","GSM1271948_E14_1_C06_IL3938","GSM1272023_AT2_1_C67_IL3543","Thbs1","Sdc4",0.0527303698857425
"2282","GSM1271952_E14_1_C16_IL3938","GSM1272023_AT2_1_C67_IL3543","Thbs1","Sdc4",0.0527303698857425
"2283","GSM1271958_E14_1_C44_IL3938","GSM1272023_AT2_1_C67_IL3543","Thbs1","Sdc4",0.0527303698857425
"2284","GSM1271972_E14_1_C73_IL3938","GSM1272023_AT2_1_C67_IL3543","Thbs1","Sdc4",0.0527303698857425
"2285","GSM1271978_E14_1_C79_IL3938","GSM1272023_AT2_1_C67_IL3543","Thbs1","Sdc4",0.0527303698857425
"2286","GSM1271948_E14_1_C06_IL3938","GSM1272024_AT2_1_C68_IL3544","Thbs1","Sdc4",0.0527303698857425
"2287","GSM1271952_E14_1_C16_IL3938","GSM1272024_AT2_1_C68_IL3544","Thbs1","Sdc4",0.0527303698857425
"2288","GSM1271958_E14_1_C44_IL3938","GSM1272024_AT2_1_C68_IL3544","Thbs1","Sdc4",0.0527303698857425
"2289","GSM1271972_E14_1_C73_IL3938","GSM1272024_AT2_1_C68_IL3544","Thbs1","Sdc4",0.0527303698857425
"2290","GSM1271978_E14_1_C79_IL3938","GSM1272024_AT2_1_C68_IL3544","Thbs1","Sdc4",0.0527303698857425
"2291","GSM1271948_E14_1_C06_IL3938","GSM1272035_AT2_1_C96_IL3546","Thbs1","Sdc4",0.0527303698857425
"2292","GSM1271952_E14_1_C16_IL3938","GSM1272035_AT2_1_C96_IL3546","Thbs1","Sdc4",0.0527303698857425
"2293","GSM1271958_E14_1_C44_IL3938","GSM1272035_AT2_1_C96_IL3546","Thbs1","Sdc4",0.0527303698857425
"2294","GSM1271972_E14_1_C73_IL3938","GSM1272035_AT2_1_C96_IL3546","Thbs1","Sdc4",0.0527303698857425
"2295","GSM1271978_E14_1_C79_IL3938","GSM1272035_AT2_1_C96_IL3546","Thbs1","Sdc4",0.0527303698857425
"2296","GSM1272059_E16_1_C90_IL4148","GSM1272036_E16_1_C01_IL4148","Thbs1","Sdc4",0.0735213392846319
"2297","GSM1272059_E16_1_C90_IL4148","GSM1272037_E16_1_C04_IL4148","Thbs1","Sdc4",0.0735213392846319
"2298","GSM1272059_E16_1_C90_IL4148","GSM1272039_E16_1_C06_IL4148","Thbs1","Sdc4",0.0735213392846319
"2299","GSM1272059_E16_1_C90_IL4148","GSM1272040_E16_1_C14_IL4148","Thbs1","Sdc4",0.0735213392846319
"2300","GSM1272059_E16_1_C90_IL4148","GSM1272042_E16_1_C24_IL4148","Thbs1","Sdc4",0.0735213392846319
"2301","GSM1272059_E16_1_C90_IL4148","GSM1272044_E16_1_C40_IL4148","Thbs1","Sdc4",0.0735213392846319
"2302","GSM1272059_E16_1_C90_IL4148","GSM1272049_E16_1_C65_IL4148","Thbs1","Sdc4",0.0735213392846319
"2303","GSM1272059_E16_1_C90_IL4148","GSM1272050_E16_1_C66_IL4148","Thbs1","Sdc4",0.0735213392846319
"2304","GSM1272059_E16_1_C90_IL4148","GSM1272051_E16_1_C67_IL4148","Thbs1","Sdc4",0.0735213392846319
"2305","GSM1272059_E16_1_C90_IL4148","GSM1272053_E16_1_C72_IL4148","Thbs1","Sdc4",0.0735213392846319
"2306","GSM1272059_E16_1_C90_IL4148","GSM1272059_E16_1_C90_IL4148","Thbs1","Sdc4",0.0735213392846319
"2307","GSM1272059_E16_1_C90_IL4148","GSM1272061_E16_1_C94_IL4148","Thbs1","Sdc4",0.0735213392846319
"2308","GSM1271948_E14_1_C06_IL3938","GSM1272036_E16_1_C01_IL4148","Thbs1","Sdc4",0.176965469787197
"2309","GSM1271952_E14_1_C16_IL3938","GSM1272036_E16_1_C01_IL4148","Thbs1","Sdc4",0.176965469787197
"2310","GSM1271958_E14_1_C44_IL3938","GSM1272036_E16_1_C01_IL4148","Thbs1","Sdc4",0.176965469787197
"2311","GSM1271972_E14_1_C73_IL3938","GSM1272036_E16_1_C01_IL4148","Thbs1","Sdc4",0.176965469787197
"2312","GSM1271978_E14_1_C79_IL3938","GSM1272036_E16_1_C01_IL4148","Thbs1","Sdc4",0.176965469787197
"2313","GSM1271948_E14_1_C06_IL3938","GSM1272037_E16_1_C04_IL4148","Thbs1","Sdc4",0.176965469787197
"2314","GSM1271952_E14_1_C16_IL3938","GSM1272037_E16_1_C04_IL4148","Thbs1","Sdc4",0.176965469787197
"2315","GSM1271958_E14_1_C44_IL3938","GSM1272037_E16_1_C04_IL4148","Thbs1","Sdc4",0.176965469787197
"2316","GSM1271972_E14_1_C73_IL3938","GSM1272037_E16_1_C04_IL4148","Thbs1","Sdc4",0.176965469787197
"2317","GSM1271978_E14_1_C79_IL3938","GSM1272037_E16_1_C04_IL4148","Thbs1","Sdc4",0.176965469787197
"2318","GSM1271948_E14_1_C06_IL3938","GSM1272039_E16_1_C06_IL4148","Thbs1","Sdc4",0.176965469787197
"2319","GSM1271952_E14_1_C16_IL3938","GSM1272039_E16_1_C06_IL4148","Thbs1","Sdc4",0.176965469787197
"2320","GSM1271958_E14_1_C44_IL3938","GSM1272039_E16_1_C06_IL4148","Thbs1","Sdc4",0.176965469787197
"2321","GSM1271972_E14_1_C73_IL3938","GSM1272039_E16_1_C06_IL4148","Thbs1","Sdc4",0.176965469787197
"2322","GSM1271978_E14_1_C79_IL3938","GSM1272039_E16_1_C06_IL4148","Thbs1","Sdc4",0.176965469787197
"2323","GSM1271948_E14_1_C06_IL3938","GSM1272040_E16_1_C14_IL4148","Thbs1","Sdc4",0.176965469787197
"2324","GSM1271952_E14_1_C16_IL3938","GSM1272040_E16_1_C14_IL4148","Thbs1","Sdc4",0.176965469787197
"2325","GSM1271958_E14_1_C44_IL3938","GSM1272040_E16_1_C14_IL4148","Thbs1","Sdc4",0.176965469787197
"2326","GSM1271972_E14_1_C73_IL3938","GSM1272040_E16_1_C14_IL4148","Thbs1","Sdc4",0.176965469787197
"2327","GSM1271978_E14_1_C79_IL3938","GSM1272040_E16_1_C14_IL4148","Thbs1","Sdc4",0.176965469787197
"2328","GSM1271948_E14_1_C06_IL3938","GSM1272042_E16_1_C24_IL4148","Thbs1","Sdc4",0.176965469787197
"2329","GSM1271952_E14_1_C16_IL3938","GSM1272042_E16_1_C24_IL4148","Thbs1","Sdc4",0.176965469787197
"2330","GSM1271958_E14_1_C44_IL3938","GSM1272042_E16_1_C24_IL4148","Thbs1","Sdc4",0.176965469787197
"2331","GSM1271972_E14_1_C73_IL3938","GSM1272042_E16_1_C24_IL4148","Thbs1","Sdc4",0.176965469787197
"2332","GSM1271978_E14_1_C79_IL3938","GSM1272042_E16_1_C24_IL4148","Thbs1","Sdc4",0.176965469787197
"2333","GSM1271948_E14_1_C06_IL3938","GSM1272044_E16_1_C40_IL4148","Thbs1","Sdc4",0.176965469787197
"2334","GSM1271952_E14_1_C16_IL3938","GSM1272044_E16_1_C40_IL4148","Thbs1","Sdc4",0.176965469787197
"2335","GSM1271958_E14_1_C44_IL3938","GSM1272044_E16_1_C40_IL4148","Thbs1","Sdc4",0.176965469787197
"2336","GSM1271972_E14_1_C73_IL3938","GSM1272044_E16_1_C40_IL4148","Thbs1","Sdc4",0.176965469787197
"2337","GSM1271978_E14_1_C79_IL3938","GSM1272044_E16_1_C40_IL4148","Thbs1","Sdc4",0.176965469787197
"2338","GSM1271948_E14_1_C06_IL3938","GSM1272049_E16_1_C65_IL4148","Thbs1","Sdc4",0.176965469787197
"2339","GSM1271952_E14_1_C16_IL3938","GSM1272049_E16_1_C65_IL4148","Thbs1","Sdc4",0.176965469787197
"2340","GSM1271958_E14_1_C44_IL3938","GSM1272049_E16_1_C65_IL4148","Thbs1","Sdc4",0.176965469787197
"2341","GSM1271972_E14_1_C73_IL3938","GSM1272049_E16_1_C65_IL4148","Thbs1","Sdc4",0.176965469787197
"2342","GSM1271978_E14_1_C79_IL3938","GSM1272049_E16_1_C65_IL4148","Thbs1","Sdc4",0.176965469787197
